unknown;-0.10695844888687134,0.06868844479322433,0.08544205874204636,-0.10343417525291443,-0.11126267910003662,-0.04692139849066734,-0.046557679772377014,0.021094562485814095,0.14071157574653625,-0.086448073387146,0.0814192146062851,-0.0443115159869194,-0.20452481508255005,-0.00541476858779788,0.01192833948880434,0.052109427750110626,-0.1311958134174347,-0.15057189762592316,-0.06974861025810242,-0.13727182149887085,-0.01049153134226799,0.049774833023548126,-0.03325439989566803,0.012166015803813934,-0.13776296377182007,-0.3470662534236908,-0.07132813334465027,-0.1512051522731781,0.03553995117545128,-0.10652972757816315,-0.020501021295785904,-0.021514082327485085,-0.20911696553230286,-0.10828396677970886,-0.017949430271983147,0.0934595912694931,-0.031315263360738754,-0.00574287585914135,0.15468664467334747,0.026438215747475624,-0.12488964200019836,0.017681099474430084,0.05478304624557495,0.3286803364753723,0.16715696454048157,0.09938400238752365,0.004205320030450821,0.049491673707962036,0.0938120111823082,-0.22268199920654297,0.14728352427482605,0.12501996755599976,0.08223440498113632,0.039620935916900635,0.13753220438957214,-0.09606807678937912,0.042492739856243134,0.07567667216062546,-0.234157994389534,0.1628454476594925,0.12003708630800247,-0.04586225375533104,-0.024713903665542603,0.015478737652301788,0.22435612976551056,0.08457031846046448,-0.01337389275431633,-0.13334918022155762,0.17820599675178528,-0.21355541050434113,-0.0386742502450943,0.013799143955111504,-0.06516803801059723,-0.09932152181863785,-0.22954151034355164,0.04065195843577385,0.3545815944671631,0.21047423779964447,-0.12201425433158875,0.08424632996320724,-0.09946484863758087,-0.034200623631477356,0.1608041375875473,-0.032536137849092484,-0.054892465472221375,0.057560596615076065,-0.09750352799892426,0.08037327229976654,0.19672970473766327,0.02840634062886238,-0.06252781301736832,0.1607159823179245,0.030846979469060898,-0.031033309176564217,0.08255447447299957,-0.048073552548885345,-0.11276290565729141,-0.04269331693649292,-0.17435428500175476,-0.02755027823150158,0.07005026936531067,-0.09393303841352463,-0.007299608550965786,0.07587086409330368,-0.1702142208814621,0.10143190622329712,0.015292832627892494,-0.03469449281692505,-0.08306232839822769,0.10245926678180695,-0.1700887680053711,-0.07006547600030899,0.1805848479270935,-0.22508801519870758,0.18402469158172607,0.18120764195919037,-0.00600685877725482,0.11601568758487701,0.0741436630487442,-0.015031678602099419,0.047188181430101395,-0.039030805230140686,-0.1264021098613739,-0.11539516597986221,-0.0017523262649774551,0.0476861372590065,0.12972567975521088,0.13058727979660034;./stored-faces/63eac670b59843748c41f57dbd65fd29.jpg
afrasiab;-0.18259918689727783,0.02402331680059433,0.031457021832466125,-0.05730629339814186,-0.07157689332962036,-0.006577218417078257,0.01691201701760292,-0.007204607129096985,0.12093766033649445,-0.11079356074333191,0.2231036126613617,-0.06056591868400574,-0.2714002728462219,-0.10858194530010223,0.05199047178030014,0.0730639323592186,-0.13104477524757385,-0.14852851629257202,-0.06594476103782654,-0.16831086575984955,-0.0077308062463998795,0.020727362483739853,0.014868094585835934,0.012415453791618347,-0.20594815909862518,-0.368461936712265,-0.034963760524988174,-0.11171197146177292,-0.04125385731458664,-0.12892623245716095,0.08436071872711182,0.12554126977920532,-0.1692618727684021,-0.05729808658361435,0.027228355407714844,0.18778854608535767,-0.04847535863518715,0.04526355862617493,0.2240070402622223,-0.0755985751748085,-0.12518204748630524,-0.052970483899116516,0.12069573253393173,0.32780423760414124,0.11613141745328903,0.041156575083732605,-0.046495791524648666,0.01590687409043312,0.12999227643013,-0.2822873592376709,0.08152098208665848,0.15431395173072815,0.11940377205610275,0.042955510318279266,0.1377028077840805,-0.030749967321753502,-0.010466278530657291,0.10442916303873062,-0.1699429452419281,0.06318168342113495,0.03039689175784588,-0.077776238322258,-0.08480516076087952,-0.10784124583005905,0.19127991795539856,0.05551500990986824,-0.1389806568622589,-0.05084950849413872,0.12347175925970078,-0.14234039187431335,-0.0653769001364708,0.1259279102087021,-0.08268184959888458,-0.2037743628025055,-0.24736778438091278,0.08604271709918976,0.37647876143455505,0.13957461714744568,-0.1304517686367035,0.02937966026365757,0.01933484897017479,-0.08254529535770416,0.06769762188196182,0.06421506404876709,-0.07957947999238968,0.025963300839066505,-0.053670577704906464,0.13653329014778137,0.15868321061134338,0.010293831117451191,-0.06880137324333191,0.1536446511745453,0.015532473102211952,0.07397755235433578,0.0572761595249176,0.041558828204870224,-0.07199031114578247,-0.046830251812934875,-0.19394159317016602,-0.0075097279623150826,0.1213216632604599,-0.08300438523292542,-0.0053380331955850124,0.04627420753240585,-0.0986223816871643,0.15548346936702728,0.00647575780749321,-0.026900513097643852,-0.0018462715670466423,0.06392825394868851,-0.10195086896419525,-0.03843238204717636,0.1276489496231079,-0.2804533541202545,0.12697996199131012,0.14980465173721313,-0.06649206578731537,0.15488943457603455,0.07797151803970337,0.028594007715582848,0.020342053845524788,-0.01596064493060112,-0.14371640980243683,-0.12323717027902603,0.06151604652404785,0.02660069614648819,0.09467550367116928,-0.004992219153791666;./stored-faces/6528e44a1c22475fac775f6ffbd6299a.jpg
unknown;-0.0050296541303396225,0.07304080575704575,0.017569608986377716,0.0031800689175724983,0.03148970380425453,-0.14458243548870087,-0.016522089019417763,-0.07556505501270294,0.18657928705215454,-0.03905816003680229,0.16146692633628845,0.004139922559261322,-0.23562754690647125,-0.06981564313173294,-0.023053940385580063,0.05561016499996185,-0.13697439432144165,-0.10440033674240112,-0.1294914186000824,-0.08774468302726746,0.07967904210090637,0.062373626977205276,0.13716775178909302,-0.056272536516189575,-0.1378341168165207,-0.3175439238548279,-0.13269716501235962,-0.15235404670238495,-0.08398210257291794,-0.018091173842549324,0.08701425790786743,0.06679514795541763,-0.22460122406482697,-0.09591740369796753,-0.010746673680841923,-0.039908576756715775,0.018273817375302315,0.048184748739004135,0.21609914302825928,0.04041140154004097,-0.16767017543315887,0.0202396959066391,0.044065676629543304,0.2217969000339508,0.1791856586933136,0.04059368744492531,-0.016074752435088158,-0.03780441731214523,0.059085238724946976,-0.26841965317726135,0.09293302893638611,0.1421665996313095,0.06511633843183517,0.03698045387864113,0.12501420080661774,-0.09553658217191696,0.044978104531764984,0.11776965856552124,-0.21220017969608307,0.060728371143341064,0.07189878821372986,-0.06015424430370331,-0.09095831960439682,0.017915993928909302,0.1793110966682434,0.11261910945177078,-0.09875041246414185,-0.06110799312591553,0.12778198719024658,-0.14008235931396484,-0.005717776250094175,0.0960252583026886,-0.09705603867769241,-0.16571342945098877,-0.3094678521156311,0.02207777462899685,0.44606131315231323,0.042431071400642395,-0.1432395577430725,0.05103040859103203,-0.1350952535867691,0.005971652455627918,0.04551578313112259,-0.05229813978075981,-0.13066419959068298,0.04389956220984459,-0.13389843702316284,0.044668927788734436,0.14386267960071564,0.012970156967639923,-0.11182273179292679,0.21268394589424133,-0.053893838077783585,0.0629207119345665,0.08902306109666824,0.049786169081926346,-0.0582495778799057,-0.09831812977790833,-0.18482279777526855,0.013841635547578335,0.05301814526319504,-0.13677647709846497,-0.11732932180166245,0.04824464023113251,-0.1294383555650711,0.07778765261173248,0.004875148180872202,-0.06587964296340942,-0.06302257627248764,0.026986127719283104,-0.08670791983604431,-0.00937521643936634,0.1338220089673996,-0.2185249626636505,0.20124131441116333,0.10103458911180496,-0.06444846093654633,0.15413963794708252,0.011151865124702454,0.05683475360274315,-0.12166347354650497,-0.030763428658246994,-0.18209384381771088,-0.11280016601085663,0.03729172423481941,0.06914103031158447,0.09219680726528168,0.0348471999168396;./stored-faces/70b0ce8605cd4f0ea78be3514ac9a3ca.jpg
unknown;-0.19985716044902802,0.052962202578783035,-0.00774775817990303,-0.021815717220306396,0.03018314577639103,-0.0927826464176178,0.08961348980665207,-0.11033180356025696,0.12403210997581482,0.021153965964913368,0.21867160499095917,-0.03221499174833298,-0.20339497923851013,-0.15951450169086456,0.0011028405278921127,0.07872626185417175,-0.18283379077911377,-0.17332960665225983,-0.07749016582965851,-0.18838174641132355,0.02512235939502716,0.020943721756339073,-0.0016211471520364285,0.052500706166028976,-0.1504456102848053,-0.27178382873535156,-0.07782609760761261,-0.16456879675388336,0.10616178065538406,-0.10925454646348953,0.1073087677359581,0.008674767799675465,-0.2282065749168396,-0.019913196563720703,-0.021268673241138458,0.06288427114486694,0.05648510530591011,-0.050998490303754807,0.11808697879314423,0.030595829710364342,-0.08545150607824326,-0.05928773805499077,0.04722306504845619,0.25751519203186035,0.14042755961418152,0.017025692388415337,-0.027901358902454376,-0.023533973842859268,0.004666157066822052,-0.18560925126075745,0.02825208380818367,0.12447907030582428,0.13319265842437744,0.0378880575299263,0.044940076768398285,-0.15418969094753265,0.0248847808688879,0.03844856470823288,-0.24218884110450745,0.08167828619480133,-0.007751611992716789,-0.01857862062752247,-0.06304661929607391,0.04733401536941528,0.2002822458744049,0.12411703914403915,-0.10352271795272827,-0.12333236634731293,0.19799508154392242,-0.19078780710697174,-0.029513463377952576,0.09869076311588287,-0.06311481446027756,-0.15002426505088806,-0.24750380218029022,0.09781329333782196,0.4008827805519104,0.07753732800483704,-0.16985371708869934,0.013028234243392944,-0.13064397871494293,-0.0013449774123728275,0.06614255160093307,0.04184111952781677,-0.12706242501735687,-0.0404023639857769,-0.15941907465457916,0.01227145828306675,0.11832215636968613,0.06184105575084686,-0.09367911517620087,0.16402636468410492,-0.042962972074747086,0.007213866338133812,0.03105241246521473,0.05083553120493889,-0.08575836569070816,0.02665594592690468,0.010147657245397568,-0.06327087432146072,0.09556572139263153,-0.06404522061347961,-0.0019996846094727516,0.13563446700572968,-0.08438847959041595,0.0933762937784195,0.03178310766816139,-0.038383033126592636,-0.009556104429066181,0.07314464449882507,-0.01742451637983322,-0.07181035727262497,0.0838499665260315,-0.26189932227134705,0.23396046459674835,0.2016831338405609,-0.054589346051216125,0.12347094714641571,-0.015067361295223236,0.08344866335391998,-0.008395650424063206,-0.0007861591875553131,-0.1116827055811882,-0.037385210394859314,-0.04694065451622009,-0.06926769763231277,-0.010616921819746494,0.01832817867398262;./stored-faces/035fc30359544bb9ad206668cadb58c0.jpg
unknown;-0.15911787748336792,0.041755661368370056,0.008062874898314476,-0.05367440730333328,-0.049433495849370956,-0.06374824792146683,-0.014855727553367615,-0.1373845785856247,0.15496008098125458,-0.12267202883958817,0.23820410668849945,0.06653253734111786,-0.1868077665567398,-0.07515376806259155,-0.0531279519200325,0.061617106199264526,-0.10508989542722702,-0.12611764669418335,-0.15544414520263672,-0.08765115588903427,-0.07588447630405426,-0.0417463444173336,0.0579269640147686,-0.0550597682595253,-0.18457403779029846,-0.36220812797546387,-0.07178770005702972,-0.10349643230438232,0.05284568667411804,-0.03986775130033493,0.04523935541510582,0.003624396864324808,-0.22462578117847443,-0.04108660668134689,0.012581009417772293,0.05124993622303009,0.0035820426419377327,0.06063208729028702,0.24275626242160797,0.016513288021087646,-0.20085163414478302,0.059330858290195465,0.03655832260847092,0.26381823420524597,0.1835915744304657,0.04216703400015831,0.05656381696462631,-0.1339586079120636,0.11232712864875793,-0.1721888929605484,0.09138180315494537,0.11725178360939026,0.08890452235937119,-0.04114930331707001,0.0699867457151413,-0.11436973512172699,-0.010430409573018551,0.12240901589393616,-0.2128618210554123,0.07592979818582535,0.13608966767787933,-0.01216820627450943,-0.15776310861110687,-0.016422025859355927,0.19416135549545288,0.16803623735904694,-0.1441003382205963,-0.12310268729925156,0.22550758719444275,-0.18172262609004974,0.08196151256561279,0.03898871690034866,-0.08264099806547165,-0.18695762753486633,-0.2473706305027008,0.07112514972686768,0.37241554260253906,0.17083971202373505,-0.12487247586250305,-0.004769297316670418,-0.11607708781957626,0.03960074111819267,0.09154347330331802,0.009770303964614868,-0.15451639890670776,-0.01926788128912449,-0.03987770900130272,0.045281462371349335,0.15646475553512573,0.09203191846609116,-0.0422426201403141,0.134782612323761,-0.008354417979717255,-0.025814268738031387,0.02226635068655014,0.04804142564535141,-0.21598103642463684,-0.06589803844690323,-0.1468401402235031,-0.024711325764656067,0.05077632516622543,-0.06062411144375801,0.09490829706192017,0.133713498711586,-0.12162572145462036,0.15497751533985138,-0.07046768814325333,-0.018935780972242355,0.0667491927742958,0.08721703290939331,0.009323895908892155,-0.10718847811222076,0.07936272770166397,-0.17321732640266418,0.23847483098506927,0.13214774429798126,-0.006694728508591652,0.1211550235748291,0.13044390082359314,0.049444086849689484,-0.03437763452529907,0.10951578617095947,-0.16916467249393463,-0.08266881108283997,-0.06401108205318451,-0.07282605022192001,0.1623580902814865,-0.012058354914188385;./stored-faces/5665383ce77a47569481d523a08fcc1f.jpg
unknown;-0.21354785561561584,0.05762188136577606,0.05297897383570671,-0.009539353661239147,0.012008062563836575,0.00014119595289230347,-0.02059539034962654,-0.11839897185564041,0.18496033549308777,-0.10252336412668228,0.1982591599225998,-0.010638955049216747,-0.15153945982456207,-0.033305034041404724,0.0012829499319195747,0.06451337039470673,-0.11922454088926315,-0.1658662110567093,-0.030329028144478798,-0.05179837718605995,-0.019149277359247208,-0.008129758760333061,0.010263415053486824,0.06342348456382751,-0.2747502028942108,-0.2804326117038727,-0.11389527469873428,-0.10683268308639526,-0.032913193106651306,-0.11942939460277557,0.00909426435828209,-0.024639738723635674,-0.21487604081630707,-0.02347019873559475,0.011576554737985134,0.13681606948375702,-0.043090250343084335,-0.022180255502462387,0.1655334085226059,0.009393162094056606,-0.12700189650058746,-0.05641479790210724,0.04935034364461899,0.23620015382766724,0.16599321365356445,0.039878785610198975,0.013049989938735962,-0.09197990596294403,0.10086280852556229,-0.21960611641407013,0.06334985792636871,0.09374992549419403,0.08014758676290512,0.10853975266218185,0.08094998449087143,-0.11796615272760391,0.025038497522473335,0.15415720641613007,-0.12584342062473297,0.13003350794315338,0.0008022040128707886,-0.025052042677998543,0.02335990220308304,0.049526602029800415,0.2154626101255417,0.1238689050078392,-0.09107127785682678,-0.13456416130065918,0.13352243602275848,-0.1617884486913681,-0.06272640824317932,0.12242311239242554,-0.03443517908453941,-0.276416540145874,-0.24396386742591858,0.07797671854496002,0.4258221685886383,0.1796819120645523,-0.1613764613866806,0.07231619209051132,-0.052819132804870605,-0.052679065614938736,0.0841270387172699,0.09342321753501892,-0.088892363011837,0.02721286565065384,-0.06543347239494324,0.011564524844288826,0.27515190839767456,0.1019415557384491,-0.06677363812923431,0.14697912335395813,-0.05116759240627289,0.040974851697683334,0.0772990882396698,0.014210394583642483,-0.10558032244443893,0.0260049719363451,-0.0727045089006424,-0.07526475191116333,0.027053702622652054,-0.005388944409787655,0.02159208059310913,0.10629189014434814,-0.14833921194076538,0.20044055581092834,-0.011436210945248604,-0.0406610369682312,-0.013881070539355278,0.09700232744216919,-0.07674111425876617,-0.009292730130255222,0.11292024701833725,-0.3309817910194397,0.1923442780971527,0.13330203294754028,-0.023726409301161766,0.18481597304344177,0.07018499821424484,0.08581997454166412,0.037767257541418076,0.10318539291620255,-0.09528102725744247,-0.045858051627874374,0.03233252465724945,-0.03988298773765564,0.1416999101638794,0.00632859393954277;./stored-faces/df45bf5fa1984a9b9b4fff93723695ac.jpg
unknown;-0.09655565768480301,0.06675763428211212,0.005738434847444296,0.02263873815536499,-0.08545905351638794,-0.052424874156713486,-0.04371845722198486,-0.016263499855995178,0.15355543792247772,-0.03463337942957878,0.08735425770282745,-0.03920949250459671,-0.16860747337341309,-0.012361007742583752,0.02270239219069481,0.13770590722560883,-0.199731707572937,-0.10509180277585983,-0.040643226355314255,-0.07606402039527893,0.07690488547086716,0.065011166036129,0.11003000289201736,0.06915928423404694,-0.18005891144275665,-0.3346179723739624,-0.07281313091516495,-0.15098632872104645,0.043806351721286774,-0.0848633423447609,-0.03661779314279556,0.051148686558008194,-0.1638474464416504,-0.03721745312213898,0.03084537200629711,0.1355721354484558,-0.049226876348257065,-0.03530580922961235,0.23197658360004425,0.04256812855601311,-0.20190167427062988,-0.04230264201760292,0.07537472248077393,0.27478259801864624,0.23275594413280487,0.13818961381912231,0.01346046756953001,-0.06892308592796326,0.10620618611574173,-0.22649827599525452,0.09371006488800049,0.17970740795135498,0.008419661782681942,0.05677824094891548,0.0481746569275856,-0.124203622341156,0.023580286651849747,0.13144737482070923,-0.19402435421943665,0.07329234480857849,0.07557658106088638,-0.06573359668254852,0.07626821100711823,-0.009492568671703339,0.25381040573120117,0.06151339411735535,-0.06649696081876755,-0.0567396804690361,0.1600385308265686,-0.20404258370399475,-0.09062875807285309,0.02455621212720871,-0.09543978422880173,-0.20865467190742493,-0.31400421261787415,-0.03296912461519241,0.3448150157928467,0.12488465756177902,-0.05885282903909683,0.06976629793643951,-0.04692083224654198,-0.08474637567996979,0.08908054977655411,0.12282116711139679,-0.09172514826059341,-0.00847746804356575,-0.11831896752119064,0.042034298181533813,0.268656462430954,-0.045111071318387985,0.029051661491394043,0.19043411314487457,-0.003416476771235466,0.008869645185768604,0.01214093342423439,0.03399652987718582,-0.14416161179542542,0.02183149755001068,-0.16254942119121552,-0.0571204274892807,0.01687828078866005,-0.08310922235250473,0.013532557524740696,0.11904849112033844,-0.21739372611045837,0.07427550852298737,-0.008042486384510994,-0.08809108287096024,-0.058594852685928345,-0.011373900808393955,-0.1631479561328888,-0.059476811438798904,0.18032032251358032,-0.16683533787727356,0.18407493829727173,0.2119535356760025,0.037384603172540665,0.16854600608348846,0.10077279806137085,0.10727326571941376,-0.010645335540175438,-0.03849697858095169,-0.19896678626537323,-0.003927365876734257,0.07420222461223602,0.03212149068713188,0.07649336755275726,0.0917963981628418;./stored-faces/4a0ded9a194a457ebc8e38a61d2b12e5.jpg
unknown;-0.1087479293346405,0.031245943158864975,0.09354709833860397,-0.02504735067486763,-0.05970493331551552,-0.060317493975162506,-0.02328690141439438,-0.15759803354740143,0.11832427978515625,-0.08823061734437943,0.17980049550533295,-0.033831726759672165,-0.14368680119514465,-0.13724227249622345,0.010279816575348377,0.09278722107410431,0.013261808082461357,-0.18460412323474884,-0.09954403340816498,-0.07193246483802795,-0.006447920575737953,-0.007334395777434111,0.030000418424606323,0.01874498836696148,-0.1487264484167099,-0.30424970388412476,-0.08220528066158295,-0.09769339859485626,0.008129775524139404,-0.03168700262904167,-0.04925327003002167,0.025199925526976585,-0.2911093831062317,-0.10224524140357971,-0.008388163521885872,0.1583215296268463,-0.033306024968624115,-0.025082238018512726,0.16013674437999725,-0.05567474290728569,-0.18696483969688416,0.06388925015926361,0.09653261303901672,0.15045061707496643,0.17204521596431732,0.0055101532489061356,0.036475781351327896,-0.06320387125015259,0.0792282223701477,-0.19563239812850952,0.11181306093931198,0.06487394869327545,0.20098824799060822,0.05204184353351593,0.04675203934311867,-0.1286088079214096,0.000982062891125679,0.15321703255176544,-0.21569064259529114,0.10253702849149704,0.01741146296262741,-0.06022617220878601,-0.08486955612897873,0.005655510351061821,0.21705326437950134,0.17186611890792847,-0.09367728233337402,-0.06658688187599182,0.18843474984169006,-0.15354609489440918,0.02226674184203148,0.08873403072357178,-0.08212336152791977,-0.16383057832717896,-0.30157893896102905,0.10796548426151276,0.3877185583114624,0.11138170957565308,-0.23056989908218384,-0.022989444434642792,-0.05881807953119278,0.035632483661174774,0.009038006886839867,0.03352024033665657,-0.08596763759851456,0.0028137657791376114,-0.09047769755125046,0.05244341492652893,0.19970424473285675,0.03382207453250885,-0.02012145146727562,0.18535250425338745,0.03197363018989563,0.04365547001361847,0.011754173785448074,0.07810529321432114,-0.08038440346717834,-0.0798475444316864,-0.14460046589374542,-0.028570063412189484,0.030073881149291992,-0.024884138256311417,0.000539927277714014,0.12920328974723816,-0.14702636003494263,0.11717042326927185,-0.02815616875886917,-0.07150755822658539,-0.015585449524223804,0.030752476304769516,0.018483124673366547,-0.07632671296596527,0.07377179712057114,-0.18384364247322083,0.1658632904291153,0.12732701003551483,-0.031947631388902664,0.15147389471530914,0.04952910542488098,0.06053869426250458,0.02638586051762104,-0.032134536653757095,-0.14094839990139008,-0.07106669247150421,0.05856982246041298,-0.04062449932098389,0.10490255802869797,0.08557341992855072;./stored-faces/0f511b8620c04e97885c26912dbe3dd4.jpg
unknown;-0.1707545965909958,-0.04216470569372177,0.06608297675848007,0.0180655550211668,-0.09215875715017319,-0.17604586482048035,-0.009176813066005707,-0.12009835243225098,0.1113080382347107,-0.0728347897529602,0.10587239265441895,-0.006780816242098808,-0.17747877538204193,-0.09295010566711426,-0.02054978907108307,0.12390931695699692,-0.06271237879991531,-0.13737069070339203,-0.12632162868976593,-0.11208608746528625,0.09220586717128754,0.06271033734083176,0.034587614238262177,0.023739686235785484,-0.05354543775320053,-0.35797134041786194,-0.0831206887960434,-0.08093628287315369,-0.0063719842582941055,-0.02132079377770424,0.07310377806425095,0.040308963507413864,-0.2508156895637512,-0.10322482883930206,0.026043325662612915,0.0772121474146843,0.026594052091240883,-0.006815863307565451,0.20497924089431763,0.009372607804834843,-0.20233099162578583,0.00026745814830064774,0.08115556091070175,0.21817302703857422,0.08759084343910217,0.11155432462692261,0.02315063588321209,-0.05623340234160423,0.08203619718551636,-0.19323964416980743,0.1318686455488205,0.12939056754112244,0.1233353242278099,-0.047320883721113205,0.15557847917079926,-0.06092727184295654,0.059129174798727036,0.07200340181589127,-0.24062730371952057,0.0797891691327095,0.1453801542520523,-0.05605115368962288,-0.08728908002376556,-0.06358271092176437,0.17495699226856232,0.11436716467142105,-0.04109847918152809,-0.0541313961148262,0.1644003838300705,-0.18672025203704834,-0.07099265605211258,-0.013873176649212837,-0.07493921369314194,-0.11022765189409256,-0.35778892040252686,0.0033066533505916595,0.4574507176876068,0.1219930499792099,-0.15181520581245422,0.038079217076301575,-0.05041007697582245,0.029551994055509567,0.12241802364587784,-0.010678334161639214,-0.12284667789936066,0.027055352926254272,-0.0704750120639801,0.05698800086975098,0.13597562909126282,0.09116482734680176,-0.06013104319572449,0.1514008343219757,0.026408296078443527,-0.03592531010508537,0.03716675192117691,-0.0173372570425272,-0.05539983510971069,-0.07917571067810059,-0.09756126254796982,-0.018662335351109505,0.09162946045398712,-0.05125629901885986,0.0683976262807846,0.08536190539598465,-0.17160573601722717,0.05849819257855415,-0.047036312520504,-0.04690740630030632,0.002080606296658516,0.11801645159721375,-0.16033613681793213,-0.06195484474301338,0.04692181199789047,-0.14191100001335144,0.2115143984556198,0.12273428589105606,-0.07699146866798401,0.1087590903043747,0.025572316721081734,0.10808075219392776,-0.060937728732824326,-0.0027122795581817627,-0.1382533311843872,-0.14169856905937195,0.06434503197669983,0.029951777309179306,0.16130824387073517,0.09156633168458939;./stored-faces/45b2ff165ce649978071de517f28304a.jpg
unknown;-0.08584416657686234,0.029017161577939987,0.03578610718250275,-0.14267851412296295,-0.13089324533939362,-0.011695086024701595,-0.120047427713871,-0.05165694281458855,0.17663061618804932,-0.15797650814056396,0.15278837084770203,-0.017478957772254944,-0.1412825733423233,-0.035999394953250885,-0.006995528936386108,0.1839459240436554,-0.19783562421798706,-0.11604198813438416,-0.017184585332870483,-0.030064884573221207,0.015796203166246414,0.12193608283996582,-0.05719776824116707,0.08402638137340546,-0.1841370165348053,-0.35341179370880127,-0.08314928412437439,-0.11850709468126297,-0.06229810416698456,0.0077880448661744595,0.003763184417039156,0.06677968800067902,-0.1574850082397461,0.011604714207351208,0.036975082010030746,0.08256694674491882,-0.014976654201745987,-0.07293693721294403,0.13139964640140533,0.07942871004343033,-0.23805150389671326,-0.05854729935526848,0.1107674241065979,0.21145309507846832,0.12343909591436386,-0.006802733987569809,0.020133977755904198,0.0007833195850253105,0.1315329372882843,-0.22875182330608368,0.0023035649210214615,0.11342966556549072,0.035427842289209366,0.06708630919456482,0.11936922371387482,-0.11765728145837784,0.05908602848649025,0.10943271219730377,-0.2237636148929596,0.02912708930671215,-0.026637116447091103,-0.01121324673295021,-0.012024917639791965,-0.03752485290169716,0.20428675413131714,0.09614979475736618,-0.11035861819982529,-0.11888232827186584,0.14073000848293304,-0.15241235494613647,-0.1027916893362999,0.0704624354839325,-0.1254086196422577,-0.20239850878715515,-0.33788934350013733,-0.029543962329626083,0.3841066062450409,0.18086481094360352,-0.1300169974565506,0.050707992166280746,0.000796258682385087,-0.1018935814499855,0.07113610208034515,0.08899024873971939,-0.005575899034738541,0.05678486078977585,-0.01686973124742508,0.061445631086826324,0.22206735610961914,0.018113818019628525,0.0027504574973136187,0.2538193166255951,-0.0039390381425619125,0.021420013159513474,-0.015184247866272926,0.060687676072120667,-0.06282663345336914,-0.03452442213892937,-0.09588232636451721,-0.015503971837460995,0.07558567076921463,-0.032295968383550644,0.0009869341738522053,0.13364267349243164,-0.23163430392742157,0.1428166627883911,0.03371570259332657,-0.06044327840209007,-0.04167744517326355,0.11053518950939178,-0.13512496650218964,-0.03879827260971069,0.15543721616268158,-0.18543925881385803,0.132211372256279,0.16458098590373993,0.029134545475244522,0.14188577234745026,0.05371614918112755,-0.017569351941347122,-0.054438140243291855,-0.10344091057777405,-0.1448158621788025,-0.11818450689315796,0.03437779098749161,-0.04270986467599869,0.07129130512475967,0.04893210902810097;./stored-faces/e8f5955580b54391b4ab70e81f613568.jpg
